,id,owner,datetaken,tags,latitude,longitude,geometry,year,month,month_year
472,51259060061,146166548@N02,2021-06-04 14:21:40,,53.426666,5.649444,POINT (5.649 53.427),2021,Jun,2021-06
473,51259254348,146166548@N02,2021-06-06 11:59:42,ngc waddensea ameland hollum ruimte space strand beach dike,53.427499,5.635,POINT (5.635 53.427),2021,Jun,2021-06
474,51259253438,146166548@N02,2021-06-06 12:08:53,,53.428055,5.637222,POINT (5.637 53.428),2021,Jun,2021-06
475,51258328192,146166548@N02,2021-06-01 15:33:15,,53.442777,5.735277,POINT (5.735 53.443),2021,Jun,2021-06
476,51259055701,146166548@N02,2021-06-02 16:35:18,,53.463055,5.848888,POINT (5.849 53.463),2021,Jun,2021-06
477,51259248983,146166548@N02,2021-06-02 12:59:36,,53.460833,5.676666,POINT (5.677 53.461),2021,Jun,2021-06
478,51253927860,146166548@N02,2021-06-01 15:31:06,,53.442777,5.735555,POINT (5.736 53.443),2021,Jun,2021-06
479,51253629779,146166548@N02,2021-06-04 16:17:33,,53.425555,5.682222,POINT (5.682 53.426),2021,Jun,2021-06
480,51252149942,146166548@N02,2021-06-04 16:15:40,,53.425833,5.683611,POINT (5.684 53.426),2021,Jun,2021-06
481,51252149157,146166548@N02,2021-06-02 16:53:58,,53.461388,5.836944,POINT (5.837 53.461),2021,Jun,2021-06
482,51253624599,146166548@N02,2021-06-01 15:37:37,,53.443055,5.733611,POINT (5.734 53.443),2021,Jun,2021-06
483,51252147927,146166548@N02,2021-06-04 15:39:36,,53.440555,5.720277,POINT (5.72 53.441),2021,Jun,2021-06
484,51252813668,146166548@N02,2021-06-04 14:54:07,,53.426111,5.685555,POINT (5.686 53.426),2021,Jun,2021-06
485,51251884442,146166548@N02,2021-06-02 14:54:59,,53.431944,5.647777,POINT (5.648 53.432),2021,Jun,2021-06
486,51252812688,146166548@N02,2021-06-01 12:44:52,,53.453333,5.731111,POINT (5.731 53.453),2021,Jun,2021-06
487,51252610351,146166548@N02,2021-06-04 16:24:45,,53.425555,5.67,POINT (5.67 53.426),2021,Jun,2021-06
488,51252811043,146166548@N02,2021-06-04 16:28:27,,53.426666,5.654166,POINT (5.654 53.427),2021,Jun,2021-06
489,51253358479,146166548@N02,2021-06-02 14:55:25,,53.431944,5.647777,POINT (5.648 53.432),2021,Jun,2021-06
490,51251881367,146166548@N02,2021-06-06 14:17:40,,53.440555,5.785833,POINT (5.786 53.441),2021,Jun,2021-06
491,51251002486,88330064@N07,2021-06-16 15:23:15,terrass restaurant covid,53.443904,5.686562,POINT (5.687 53.444),2021,Jun,2021-06
492,51251751964,88330064@N07,2021-06-16 15:09:58,historic village,53.444032,5.686433,POINT (5.686 53.444),2021,Jun,2021-06
493,51251194468,88330064@N07,2021-06-16 15:09:35,historic village,53.443508,5.686497,POINT (5.686 53.444),2021,Jun,2021-06
494,51284031039,166640574@N04,2021-06-29 17:33:28,groenling greenfinch dutchraw ameland birding birdphotography sonya7riii wetbird,53.448308,5.638668,POINT (5.639 53.448),2021,Jun,2021-06
495,51266266526,166640574@N04,2013-06-04 11:07:35,,53.4555,5.811333,POINT (5.811 53.456),2013,Jun,2013-06
496,51259258973,146166548@N02,2021-06-04 11:23:44,,53.429444,5.630277,POINT (5.63 53.429),2021,Jun,2021-06
497,51259256553,146166548@N02,2021-06-07 09:39:08,,53.4225,5.783055,POINT (5.783 53.422),2021,Jun,2021-06
498,51259251943,146166548@N02,2021-06-01 15:55:31,,53.424722,5.680555,POINT (5.681 53.425),2021,Jun,2021-06
499,51252811648,146166548@N02,2021-06-04 16:28:48,,53.426666,5.653888,POINT (5.654 53.427),2021,Jun,2021-06
500,51252147927,146166548@N02,2021-06-04 15:39:36,,53.440555,5.720277,POINT (5.72 53.441),2021,Jun,2021-06
501,51252813668,146166548@N02,2021-06-04 14:54:07,,53.426111,5.685555,POINT (5.686 53.426),2021,Jun,2021-06
502,51251884442,146166548@N02,2021-06-02 14:54:59,,53.431944,5.647777,POINT (5.648 53.432),2021,Jun,2021-06
503,51252812688,146166548@N02,2021-06-01 12:44:52,,53.453333,5.731111,POINT (5.731 53.453),2021,Jun,2021-06
504,51252610351,146166548@N02,2021-06-04 16:24:45,,53.425555,5.67,POINT (5.67 53.426),2021,Jun,2021-06
505,51252811648,146166548@N02,2021-06-04 16:28:48,,53.426666,5.653888,POINT (5.654 53.427),2021,Jun,2021-06
506,51252811043,146166548@N02,2021-06-04 16:28:27,,53.426666,5.654166,POINT (5.654 53.427),2021,Jun,2021-06
507,51253358479,146166548@N02,2021-06-02 14:55:25,,53.431944,5.647777,POINT (5.648 53.432),2021,Jun,2021-06
508,51251881367,146166548@N02,2021-06-06 14:17:40,,53.440555,5.785833,POINT (5.786 53.441),2021,Jun,2021-06
509,51251002486,88330064@N07,2021-06-16 15:23:15,terrass restaurant covid,53.443904,5.686562,POINT (5.687 53.444),2021,Jun,2021-06
510,51251751964,88330064@N07,2021-06-16 15:09:58,historic village,53.444032,5.686433,POINT (5.686 53.444),2021,Jun,2021-06
511,51251194468,88330064@N07,2021-06-16 15:09:35,historic village,53.443508,5.686497,POINT (5.686 53.444),2021,Jun,2021-06
512,51250270427,88330064@N07,2021-06-16 15:01:03,crash propellor war,53.437245,5.659632,POINT (5.66 53.437),2021,Jun,2021-06
513,51252045075,88330064@N07,2021-06-16 14:59:57,propellor,53.437143,5.659503,POINT (5.66 53.437),2021,Jun,2021-06
514,51251192438,88330064@N07,2021-06-16 14:48:33,red,53.436111,5.640555,POINT (5.641 53.436),2021,Jun,2021-06
515,51251191723,88330064@N07,2021-06-16 14:48:05,streetlamp road historical,53.436111,5.640555,POINT (5.641 53.436),2021,Jun,2021-06
516,51251191273,88330064@N07,2021-06-16 14:47:38,bike road trees covid19,53.436111,5.640555,POINT (5.641 53.436),2021,Jun,2021-06
517,51250995191,88330064@N07,2021-06-16 14:39:02,trees historic,53.436111,5.640555,POINT (5.641 53.436),2021,Jun,2021-06
518,51252036210,88330064@N07,2021-06-16 12:59:34,ameland dunes,53.460247,5.676004,POINT (5.676 53.46),2021,Jun,2021-06
519,51251912745,88330064@N07,2021-06-16 14:34:26,protestant reformed,53.436111,5.640555,POINT (5.641 53.436),2021,Jun,2021-06
520,51251860610,146166548@N02,2021-06-01 16:02:46,waadvogels vogels wadden scholeksters,53.424722,5.674444,POINT (5.674 53.425),2021,Jun,2021-06
521,51250084992,146166548@N02,2021-06-02 12:44:41,waadvogels vogels wadden kluut,53.46,5.6825,POINT (5.682 53.46),2021,Jun,2021-06
522,51251561434,146166548@N02,2021-06-02 12:43:52,waadvogels wadden ameland vogels kluut,53.46,5.682777,POINT (5.683 53.46),2021,Jun,2021-06
523,51250083777,146166548@N02,2021-06-04 11:52:02,waadvogels vogels wadden scholeksters,53.429444,5.635555,POINT (5.636 53.429),2021,Jun,2021-06
524,51250809226,146166548@N02,2021-06-01 16:02:26,waadvogels vogels wadden scholeksters,53.424722,5.674444,POINT (5.674 53.425),2021,Jun,2021-06
525,51250784016,146166548@N02,2021-06-02 12:14:05,vogels birds oiseaux ameland wadden strandloper calidris vogelreservaat nestgebied nestbescherming,53.466388,5.687777,POINT (5.688 53.466),2021,Jun,2021-06
526,51251831925,146166548@N02,2021-06-01 15:34:59,vogels birds oiseaux ameland wadden steenloper,53.443055,5.733888,POINT (5.734 53.443),2021,Jun,2021-06
527,51250782416,146166548@N02,2021-06-01 12:35:05,vogels birds oiseaux ameland wadden bergeenden,53.454722,5.722222,POINT (5.722 53.455),2021,Jun,2021-06
528,51251829860,146166548@N02,2021-06-02 16:19:32,vogels birds oiseaux ameland wadden strandloper calidris,53.463888,5.841388,POINT (5.841 53.464),2021,Jun,2021-06
529,51246536166,146166548@N02,2021-06-02 14:27:46,ameland waddenzee,53.435972,5.70645,POINT (5.706 53.436),2021,Jun,2021-06
530,51247585660,146166548@N02,2021-06-02 16:28:52,ameland waddenzee noordzee zeeschuim phaeocystisglobosa,53.464444,5.846944,POINT (5.847 53.464),2021,Jun,2021-06
531,51243958093,146166548@N02,2021-06-02 12:06:36,ameland strand beach leegte panorama wadden waddeneilanden,53.464722,5.689444,POINT (5.689 53.465),2021,Jun,2021-06
532,51243957818,146166548@N02,2021-06-03 12:30:05,ameland strand beach leegte panorama wadden waddeneilanden,53.467777,5.926944,POINT (5.927 53.468),2021,Jun,2021-06
533,51244533780,66197361@N04,2021-06-02 14:32:00,,53.458875,5.750452,POINT (5.75 53.459),2021,Jun,2021-06
534,51238470219,146166548@N02,2021-05-31 13:57:30,waddenzee mist beach strand ameland,53.459722,5.686111,POINT (5.686 53.46),2021,May,2021-05
535,51238756250,146166548@N02,2021-05-31 13:58:47,waddenzee mist beach strand ameland,53.460277,5.686388,POINT (5.686 53.46),2021,May,2021-05
536,51237901293,146166548@N02,2021-05-31 14:00:09,waddenzee mist beach strand ameland,53.460833,5.686388,POINT (5.686 53.461),2021,May,2021-05
537,51237901068,146166548@N02,2021-05-31 14:01:18,waddenzee mist beach strand ameland,53.460555,5.686111,POINT (5.686 53.461),2021,May,2021-05
538,51187331617,66895431@N04,2021-05-06 19:55:43,weather landscape seaside waddenzee ameland clouds sunset,53.443758,5.61367,POINT (5.614 53.444),2021,May,2021-05
539,51188804399,66895431@N04,2021-05-06 19:30:55,,53.443758,5.61367,POINT (5.614 53.444),2021,May,2021-05
540,51185149371,8866365@N08,2020-06-05 16:31:03,ameland waddenzee ballumerbocht friesland nederland reddingsboot,53.436038,5.71701,POINT (5.717 53.436),2020,Jun,2020-06
541,51185931524,8866365@N08,2020-06-05 16:30:03,ameland waddenzee ballumerbocht friesland nederland,53.436332,5.716195,POINT (5.716 53.436),2020,Jun,2020-06
542,51182327262,133337979@N03,2021-05-03 13:15:57,,53.422808,5.779713,POINT (5.78 53.423),2021,May,2021-05
543,51184094140,133337979@N03,2021-05-03 12:46:17,,53.434627,5.775061,POINT (5.775 53.435),2021,May,2021-05
544,51183013636,133337979@N03,2021-05-02 20:59:14,,53.464361,5.819661,POINT (5.82 53.464),2021,May,2021-05
545,51183012976,133337979@N03,2021-05-02 14:40:13,,53.447705,5.795463,POINT (5.795 53.448),2021,May,2021-05
546,51250267097,88330064@N07,2021-06-16 14:40:06,historic,53.436111,5.640555,POINT (5.641 53.436),2021,Jun,2021-06
547,51249294906,88330064@N07,2021-06-15 19:58:03,orange flags,53.445555,5.773611,POINT (5.774 53.446),2021,Jun,2021-06
548,51184092960,133337979@N03,2021-05-02 20:46:54,,53.464272,5.818347,POINT (5.818 53.464),2021,May,2021-05
549,51183794904,133337979@N03,2021-05-02 12:07:27,,53.448447,5.627736,POINT (5.628 53.448),2021,May,2021-05
550,51188804399,66895431@N04,2021-05-06 19:30:55,,53.443758,5.61367,POINT (5.614 53.444),2021,May,2021-05
551,51185149371,8866365@N08,2020-06-05 16:31:03,ameland waddenzee ballumerbocht friesland nederland reddingsboot,53.436038,5.71701,POINT (5.717 53.436),2020,Jun,2020-06
552,51185931524,8866365@N08,2020-06-05 16:30:03,ameland waddenzee ballumerbocht friesland nederland,53.436332,5.716195,POINT (5.716 53.436),2020,Jun,2020-06
553,51182327262,133337979@N03,2021-05-03 13:15:57,,53.422808,5.779713,POINT (5.78 53.423),2021,May,2021-05
554,51183229663,133337979@N03,2021-05-03 08:21:22,,53.460836,5.836427,POINT (5.836 53.461),2021,May,2021-05
555,51183013636,133337979@N03,2021-05-02 20:59:14,,53.464361,5.819661,POINT (5.82 53.464),2021,May,2021-05
556,51184092960,133337979@N03,2021-05-02 20:46:54,,53.464272,5.818347,POINT (5.818 53.464),2021,May,2021-05
557,51183012976,133337979@N03,2021-05-02 14:40:13,,53.447705,5.795463,POINT (5.795 53.448),2021,May,2021-05
558,51183794904,133337979@N03,2021-05-02 12:07:27,,53.448447,5.627736,POINT (5.628 53.448),2021,May,2021-05
559,51183228133,133337979@N03,2021-05-02 12:01:18,,53.449152,5.625872,POINT (5.626 53.449),2021,May,2021-05
560,51184091710,133337979@N03,2021-05-02 10:04:12,,53.448786,5.795944,POINT (5.796 53.449),2021,May,2021-05
561,51183226968,133337979@N03,2021-05-01 12:58:51,,53.461113,5.857697,POINT (5.858 53.461),2021,May,2021-05
562,51182323672,133337979@N03,2021-05-01 12:09:19,,53.460722,5.887594,POINT (5.888 53.461),2021,May,2021-05
563,51184090270,133337979@N03,2021-05-01 11:12:17,,53.464786,5.924547,POINT (5.925 53.465),2021,May,2021-05
564,51183791764,133337979@N03,2021-05-01 11:11:56,,53.46478,5.924527,POINT (5.925 53.465),2021,May,2021-05
565,51182322072,133337979@N03,2021-05-01 10:44:45,,53.463119,5.928902,POINT (5.929 53.463),2021,May,2021-05
566,51183224233,133337979@N03,2021-04-30 20:08:06,,53.454172,5.802944,POINT (5.803 53.454),2021,Apr,2021-04
567,51181185150,66895431@N04,2021-05-06 20:30:38,,53.449407,5.617833,POINT (5.618 53.449),2021,May,2021-05
568,51180310723,66895431@N04,2021-05-06 20:22:39,,53.449407,5.617833,POINT (5.618 53.449),2021,May,2021-05
569,51179003866,21446151@N03,2021-05-14 17:14:04,,53.448547,5.620347,POINT (5.62 53.449),2021,May,2021-05
570,51159893629,8866365@N08,2020-06-03 17:09:16,hollum ameland friesland nederland strand beach,53.451528,5.614871,POINT (5.615 53.452),2020,Jun,2020-06
571,51158447412,8866365@N08,2020-06-03 17:14:27,hollum ameland friesland nederland strand beach,53.451388,5.614979,POINT (5.615 53.451),2020,Jun,2020-06
572,51154882893,8866365@N08,2020-06-03 16:52:51,ameland hollum vuurtoren lighthouse friesland nederland paarden,53.445688,5.616996,POINT (5.617 53.446),2020,Jun,2020-06
573,51146964899,12593590@N06,2021-04-28 19:51:35,ameland nes zonsondergang sunset sonnenuntergang strand noordzee northsea,53.460624,5.781385,POINT (5.781 53.461),2021,Apr,2021-04
574,51144661363,8866365@N08,2020-06-03 17:35:12,ameland friesland nederland vuurtoren lighthouse hollum,53.447004,5.618541,POINT (5.619 53.447),2020,Jun,2020-06
575,50928148226,46529088@N05,2017-09-30 13:59:20,1973 vauxhall viva 5560xz hollum ameland,53.44048,5.635077,POINT (5.635 53.44),2017,Sep,2017-09
576,50927461403,46529088@N05,2017-09-30 11:30:26,1976 landrover 91jp48 nes ameland,53.446491,5.774161,POINT (5.774 53.446),2017,Sep,2017-09
577,50897170903,191960278@N05,2021-01-23 13:13:15,,53.426604,5.651714,POINT (5.652 53.427),2021,Jan,2021-01
578,50875016946,147675732@N03,2018-05-26 16:25:19,,53.460208,5.689222,POINT (5.689 53.46),2018,May,2018-05
579,50875013431,147675732@N03,2018-05-26 16:06:07,,53.460208,5.689222,POINT (5.689 53.46),2018,May,2018-05
580,50875012671,147675732@N03,2018-05-26 16:11:07,,53.460208,5.689222,POINT (5.689 53.46),2018,May,2018-05
581,50621257742,88739721@N02,2020-10-25 13:07:52,,53.438128,5.644075,POINT (5.644 53.438),2020,Oct,2020-10
582,50621152946,88739721@N02,2020-10-25 13:30:38,,53.441675,5.634913,POINT (5.635 53.442),2020,Oct,2020-10
583,50620173666,88739721@N02,2020-10-24 14:19:49,,53.448557,5.620665,POINT (5.621 53.449),2020,Oct,2020-10
584,50620282977,88739721@N02,2020-10-25 13:03:21,,53.438793,5.638915,POINT (5.639 53.439),2020,Oct,2020-10
585,50616926148,88739721@N02,2020-10-24 13:22:56,,53.448564,5.628883,POINT (5.629 53.449),2020,Oct,2020-10
586,50617662711,88739721@N02,2020-10-24 14:19:02,,53.448551,5.620729,POINT (5.621 53.449),2020,Oct,2020-10
587,50605344232,146166548@N02,2020-11-01 13:21:54,beach strand wadden ameland,53.464444,5.846666,POINT (5.847 53.464),2020,Nov,2020-11
588,50604478693,146166548@N02,2020-11-01 13:43:31,beach strand wadden ameland aardgas exploitatie natural gas exploitation,53.465277,5.864999,POINT (5.865 53.465),2020,Nov,2020-11
589,50605341527,146166548@N02,2020-11-01 13:45:19,beach strand wadden ameland aardgas exploitatie natural gas exploitation,53.465277,5.866388,POINT (5.866 53.465),2020,Nov,2020-11
590,50605216396,146166548@N02,2020-11-01 13:50:30,beach strand wadden ameland,53.465277,5.870555,POINT (5.871 53.465),2020,Nov,2020-11
591,51183227563,133337979@N03,2021-05-01 17:01:40,,53.445713,5.772069,POINT (5.772 53.446),2021,May,2021-05
592,51184088205,133337979@N03,2021-04-30 20:15:25,,53.457636,5.805588,POINT (5.806 53.458),2021,Apr,2021-04
593,50993914127,64056310@N05,2017-05-29 09:10:43,grutto blacktailedgodwit limosalimosa vogels birds,53.437086,5.692413,POINT (5.692 53.437),2017,May,2017-05
594,50922138923,8866365@N08,2020-06-10 08:53:06,uil fototoestel ameland nederland,53.449317,5.628669,POINT (5.629 53.449),2020,Jun,2020-06
595,50897170768,191960278@N05,2021-01-23 16:30:22,,53.432881,5.77309,POINT (5.773 53.433),2021,Jan,2021-01
596,50897170758,191960278@N05,2021-01-23 15:02:25,,53.450033,5.616395,POINT (5.616 53.45),2021,Jan,2021-01
597,50605345007,146166548@N02,2020-10-31 14:52:09,beach strand wadden ameland,53.460833,5.713888,POINT (5.714 53.461),2020,Oct,2020-10
598,50605215426,146166548@N02,2020-11-01 14:14:01,beach strand wadden ameland,53.466111,5.885277,POINT (5.885 53.466),2020,Nov,2020-11
599,50605214536,146166548@N02,2020-11-02 12:33:55,ferry nes ameland,53.431666,5.771111,POINT (5.771 53.432),2020,Nov,2020-11
600,50604469943,146166548@N02,2020-10-31 15:06:39,beach strand wadden ameland,53.461944,5.703611,POINT (5.704 53.462),2020,Oct,2020-10
601,50605210401,146166548@N02,2020-10-31 14:42:11,beach strand wadden ameland,53.461944,5.706388,POINT (5.706 53.462),2020,Oct,2020-10
602,50604468128,146166548@N02,2020-10-31 14:16:59,beach strand wadden ameland,53.459722,5.6925,POINT (5.692 53.46),2020,Oct,2020-10
603,50578929236,146166548@N02,2020-11-01 13:57:51,ameland noordzee waddenzee beach strand,53.465277,5.874444,POINT (5.874 53.465),2020,Nov,2020-11
604,50578196563,146166548@N02,2020-10-31 14:23:38,,53.459722,5.696666,POINT (5.697 53.46),2020,Oct,2020-10
605,50578196488,146166548@N02,2020-10-31 14:56:10,ameland noordzee waddenzee beach strand flowpattern,53.461388,5.710833,POINT (5.711 53.461),2020,Oct,2020-10
606,50578925831,146166548@N02,2020-10-31 14:41:46,,53.461944,5.706388,POINT (5.706 53.462),2020,Oct,2020-10
607,50579061257,146166548@N02,2020-10-31 14:06:37,,53.46,5.687222,POINT (5.687 53.46),2020,Oct,2020-10
608,50521546696,9596793@N04,2020-10-11 14:29:06,natuur ameland lucht strand nederland boot wolkenlucht zonnig zee thenetherlands オランダ netherlands sea sky sunny vacation waddeneiland watteninsel barrierisland boat clouds wolken hollum friesland hdpentaxda1685mmf3556eddcwr catamaran landschap landscape windy wind beeldmark pentax kp,53.436155,5.620444,POINT (5.62 53.436),2020,Oct,2020-10
609,50514099686,9596793@N04,2020-10-11 13:19:17,natuur ameland strand water nederland landschap silhouette wolkenlucht zee thenetherlands オランダ landscape nature netherlands sea waddeneiland watteninsel barrierisland clouds wolken friesland beach pentax kp beeldmark hdpentaxda1685mmf3556eddcwr,53.443805,5.613911,POINT (5.614 53.444),2020,Oct,2020-10
610,50509099207,87128103@N00,2020-06-16 11:47:00,waddeneiland ameland trekker orange oranje vintage vehicle voortuig roest ruist kijklens hollum,53.441104,5.638121,POINT (5.638 53.441),2020,Jun,2020-06
611,50506335913,9596793@N04,2020-10-11 12:57:24,ameland strand nederland wolkenlucht zee thenetherlands オランダ nature netherlands sea sky waddeneiland watteninsel barrierisland clouds wolken hollum friesland pentax kp beeldmark beach hdpentaxda1685mmf3556eddcwr landschap landscape natuur lucht water vakantie,53.440336,5.616099,POINT (5.616 53.44),2020,Oct,2020-10
612,50497846118,9596793@N04,2020-10-10 16:25:56,natuur ameland wolkenlucht nederland somberweer spiegeling zee thenetherlands オランダ netherlands sea sky clouds reflectie reflection wolken hollum friesland landschap waddeneiland noordzee northsea beach strand beeldmark pentax kp 1685mm hdpentaxda1685mmf3556eddcwr,53.468141,5.648819,POINT (5.649 53.468),2020,Oct,2020-10
613,50495705827,9596793@N04,2020-10-10 16:18:13,natuur ameland lucht wolkenlucht water nederland somberweer zee vakantie thenetherlands オランダ holiday nature netherlands sea sky vacation clouds hemel wolken hollum friesland pentax kp beeldmark hdpentaxda1685mmf3556eddcwr,53.467469,5.646338,POINT (5.646 53.467),2020,Oct,2020-10
614,50455018672,12593590@N06,2020-07-09 08:53:57,,53.461583,5.808634,POINT (5.809 53.462),2020,Jul,2020-07
615,50356704636,17532975@N00,2020-09-15 12:15:33,wadden waddeneilanden netherlands island nederland nl ameland nature dunes oerderduinen,53.458172,5.903738,POINT (5.904 53.458),2020,Sep,2020-09
616,50356704091,17532975@N00,2020-09-15 11:20:52,wadden waddeneilanden netherlands island nederland nl ameland nature,53.438183,5.806458,POINT (5.806 53.438),2020,Sep,2020-09
617,50356864517,17532975@N00,2020-09-14 18:20:36,wadden waddeneilanden netherlands island nederland nl ameland beach nature sunset,53.460997,5.770897,POINT (5.771 53.461),2020,Sep,2020-09
618,50340820003,183016320@N04,2020-09-14 06:22:40,nederland netherlands friesland fryslân terschelling beautiful charming island fryslan nature natuur animals dieren mooi analog analogue analoog photography fotografie film vintage nikon f501,53.445573,5.8046,POINT (5.805 53.446),2020,Sep,2020-09
619,50221824576,88330064@N07,2020-06-19 10:14:24,,53.449372,5.760508,POINT (5.761 53.449),2020,Jun,2020-06
620,50162737921,146166548@N02,2019-05-12 16:09:46,ameland hollum waddenzee,53.434722,5.624444,POINT (5.624 53.435),2019,May,2019-05
621,50154689756,97613730@N06,2020-07-21 21:13:05,,53.462811,5.812483,POINT (5.812 53.463),2020,Jul,2020-07
622,50154883732,91358374@N06,2020-06-24 12:45:51,ameland bloemenenplanten creatief meervoudigebelichting ballum friesland nederland,53.436274,5.716852,POINT (5.717 53.436),2020,Jun,2020-06
623,50138407592,97613730@N06,2020-07-21 11:32:09,,53.438561,5.776358,POINT (5.776 53.439),2020,Jul,2020-07
624,50134500516,91358374@N06,2020-06-26 10:56:46,ameland bloemenenplanten dieren kwal hollum friesland nederland,53.449313,5.618088,POINT (5.618 53.449),2020,Jun,2020-06
625,50134730872,91358374@N06,2020-06-26 10:50:15,ameland bloemenenplanten dieren kwal hollum friesland nederland,53.449311,5.61813,POINT (5.618 53.449),2020,Jun,2020-06
626,50134500486,91358374@N06,2020-06-26 11:09:19,ameland bloemenenplanten dieren kwal hollum friesland nederland,53.449316,5.618005,POINT (5.618 53.449),2020,Jun,2020-06
627,50133950098,91358374@N06,2020-06-23 11:30:39,ameland bloemenenplanten dieren kwal friesland nederland,53.459552,5.750483,POINT (5.75 53.46),2020,Jun,2020-06
628,50133381288,97613730@N06,2020-07-20 16:41:17,,53.465388,5.847969,POINT (5.848 53.465),2020,Jul,2020-07
629,50133935771,97613730@N06,2020-07-20 16:51:11,,53.466094,5.860013,POINT (5.86 53.466),2020,Jul,2020-07
630,50133381293,97613730@N06,2020-07-20 16:41:32,,53.465347,5.84805,POINT (5.848 53.465),2020,Jul,2020-07
631,50134163522,97613730@N06,2020-07-20 16:51:00,,53.46605,5.859969,POINT (5.86 53.466),2020,Jul,2020-07
632,50134163537,97613730@N06,2020-07-20 16:41:06,,53.465386,5.847991,POINT (5.848 53.465),2020,Jul,2020-07
633,50134163492,97613730@N06,2020-07-20 16:51:28,,53.466147,5.860041,POINT (5.86 53.466),2020,Jul,2020-07
634,50133935796,97613730@N06,2020-07-20 16:51:21,,53.466141,5.860052,POINT (5.86 53.466),2020,Jul,2020-07
635,50133377338,97613730@N06,2020-07-20 16:52:57,,53.466125,5.860066,POINT (5.86 53.466),2020,Jul,2020-07
636,50133374008,97613730@N06,2020-07-20 17:26:31,,53.461425,5.837602,POINT (5.838 53.461),2020,Jul,2020-07
637,50134153582,97613730@N06,2020-07-20 17:00:41,,53.464022,5.864483,POINT (5.864 53.464),2020,Jul,2020-07
638,50133442921,91358374@N06,2020-06-26 10:57:48,ameland bloemenenplanten golfbrekers hollum friesland nederland,53.449313,5.61808,POINT (5.618 53.449),2020,Jun,2020-06
639,50133442886,91358374@N06,2020-06-26 11:01:42,ameland bloemenenplanten golfbrekers hollum friesland nederland,53.449313,5.618055,POINT (5.618 53.449),2020,Jun,2020-06
640,50130015007,97613730@N06,2020-07-17 23:22:34,,53.463255,5.815605,POINT (5.816 53.463),2020,Jul,2020-07
641,50122311918,91358374@N06,2020-06-24 13:26:48,ameland bloemenenplanten kanoet vogel hollum friesland nederland,53.427802,5.642449,POINT (5.642 53.428),2020,Jun,2020-06
642,50123100137,91358374@N06,2020-06-24 13:31:20,ameland bloemenenplanten kanoet vogel hollum friesland nederland,53.433522,5.640602,POINT (5.641 53.434),2020,Jun,2020-06
643,50123100157,91358374@N06,2020-06-24 13:26:49,ameland bloemenenplanten kanoet vogel hollum friesland nederland,53.427802,5.642449,POINT (5.642 53.428),2020,Jun,2020-06
644,50487820152,12593590@N06,2020-07-11 20:56:20,ameland nes strand beach zonsondergang sonnenuntergang zomer summer lastlight twilight noordzee northsea waddeneiland wadden,53.460861,5.785355,POINT (5.785 53.461),2020,Jul,2020-07
645,50356003623,17532975@N00,2020-09-15 12:15:01,wadden waddeneilanden netherlands island nederland nl ameland nature oerderduinen,53.458172,5.903738,POINT (5.904 53.458),2020,Sep,2020-09
646,50356704406,17532975@N00,2020-09-15 11:39:29,wadden waddeneilanden netherlands island nederland nl ameland nature bird animal,53.447983,5.865052,POINT (5.865 53.448),2020,Sep,2020-09
647,50345469438,17532975@N00,2020-09-15 12:19:47,wadden waddeneilanden netherlands island nederland nl ameland bike mobility nature,53.438183,5.806458,POINT (5.806 53.438),2020,Sep,2020-09
648,50133668567,91358374@N06,2020-06-26 10:49:16,ameland bloemenenplanten golfbrekers hollum friesland nederland,53.449311,5.618136,POINT (5.618 53.449),2020,Jun,2020-06
649,50123100142,91358374@N06,2020-06-24 13:26:51,ameland bloemenenplanten kanoet vogel hollum friesland nederland,53.427802,5.642449,POINT (5.642 53.428),2020,Jun,2020-06
650,50110467008,97613730@N06,2020-07-13 11:25:26,,53.442422,5.7754,POINT (5.775 53.442),2020,Jul,2020-07
651,50105717457,97613730@N06,2020-07-12 09:33:22,,53.463908,5.812308,POINT (5.812 53.464),2020,Jul,2020-07
652,50101187348,97613730@N06,2020-07-11 21:06:20,,53.460536,5.791272,POINT (5.791 53.461),2020,Jul,2020-07
653,50074029053,27494769@N08,2018-06-16 19:48:47,ameland vuurtoren mono waddeneilanden nederland holland zwartwit landscape landschap estherseijmonsbergen friesland hollum landscapeinmono thenetherlands,53.450065,5.623733,POINT (5.624 53.45),2018,Jun,2018-06
654,50055028537,88330064@N07,2020-06-20 09:21:42,food lowtide fourageren eiders spoonbills birds wadden pinkewad clip,53.43,5.895833,POINT (5.896 53.43),2020,Jun,2020-06
655,50054876712,88330064@N07,2020-06-20 08:42:20,pinkewad bird food finding lowtide spoonbill eider waddensea nature worldheritage clip,53.43,5.895833,POINT (5.896 53.43),2020,Jun,2020-06
656,50054805192,88330064@N07,2020-06-20 08:42:17,pinkewad bird food finding lowtide spoonbill eider waddensea nature worldheritage clip,53.43,5.895833,POINT (5.896 53.43),2020,Jun,2020-06
657,50054631626,88330064@N07,2020-06-20 19:12:32,food bird finding lowtide eider spoonbill pinkewad nature worldheritage waddensea covid19,53.43,5.895833,POINT (5.896 53.43),2020,Jun,2020-06
658,50054827317,88330064@N07,2020-06-20 08:29:34,nature food birds ameland pinkewad clip,53.43,5.895833,POINT (5.896 53.43),2020,Jun,2020-06
